0.774603175	0.926984127	0.866666667	0.879365079	0.847619048	0.863492063	0.644444444	0.768253968	0.821428571
0.958730159	0.987301587	0.977777778	0.980952381	0.926984127	0.949206349	0.80952381	0.93968254	0.941269841
0.996825397	0.987301587	0.996825397	0.993650794	0.949206349	0.984126984	0.904761905	0.974603175	0.973412698
0.996825397	0.993650794	1	0.993650794	0.958730159	0.99047619	0.942857143	0.984126984	0.982539683
1	0.993650794	1	1	0.958730159	0.993650794	0.949206349	0.993650794	0.986111111
1	0.993650794	1	1	0.961904762	0.996825397	0.961904762	0.993650794	0.988492063
1	0.993650794	1	1	0.968253968	1	0.977777778	0.993650794	0.991666667
1	0.993650794	1	1	0.971428571	1	0.980952381	0.993650794	0.992460317
1	0.993650794	0.996825397	1	0.974603175	1	0.984126984	0.996825397	0.993253968
